customer_id,age,income_band,customer_segment,occupation,city,kyc_risk_rating,amount,category,channel,premium_amount,product_type,income_score,age_bucket,age_income_interaction,premium_to_income_ratio,age_premium_interaction,wealth_segment
33916,60,Medium,Affluent,"Surveyor, mining",Mombasa,Medium,247352,Bills,Internet Banking,3623,Medical,2,Senior,120,1207.6666666666667,217380,MatureLowIncome
33917,20,High,SME,International aid/development worker,Kisumu,Low,158190,Bills,App,2227,Life,3,Youth,60,556.75,44540,YoungHighIncome
33918,47,Medium,Mass,Community arts worker,Nakuru,High,291886,School Fees,USSD,6315,Education,2,MiddleAge,94,2105.0,296805,MatureLowIncome
33919,62,High,SME,Regulatory affairs officer,Kisumu,Low,162732,Electronics,Branch,14176,Gadget,3,Senior,186,3544.0,878912,MatureHighIncome
33920,34,Medium,Mass,Hospital doctor,Kisumu,High,222025,Electronics,Internet Banking,2274,Gadget,2,YoungAdult,68,758.0,77316,MatureLowIncome
33921,67,Medium,Affluent,"Social research officer, government",Kisumu,Medium,200447,School Fees,App,8420,Education,2,Elderly,134,2806.6666666666665,564140,MatureLowIncome
33922,75,Low,SME,Financial adviser,Mombasa,High,132921,School Fees,App,4821,Education,1,Elderly,75,2410.5,361575,MatureLowIncome
33923,75,Low,Mass,Armed forces logistics/support/administrative officer,Thika,Low,209107,Travel,USSD,11066,Travel,1,Elderly,75,5533.0,829950,MatureLowIncome
33924,49,Medium,SME,Secondary school teacher,Meru,Medium,140379,School Fees,USSD,9037,Education,2,MiddleAge,98,3012.3333333333335,442813,MatureLowIncome
33925,63,High,SME,Curator,Nairobi,Low,274058,Groceries,USSD,3479,Medical,3,Senior,189,869.75,219177,MatureHighIncome
33926,74,High,Affluent,Planning and development surveyor,Mombasa,High,60985,Electronics,App,5254,Gadget,3,Elderly,222,1313.5,388796,MatureHighIncome
33927,24,Medium,SME,"Designer, television/film set",Nyeri,High,73375,School Fees,Branch,10711,Motor,2,Youth,48,3570.3333333333335,257064,MatureLowIncome
33928,56,Medium,SME,Professor Emeritus,Thika,Low,70502,School Fees,App,13188,Education,2,Senior,112,4396.0,738528,MatureLowIncome
33929,31,Low,Affluent,Personnel officer,Nairobi,High,30529,School Fees,Internet Banking,11477,Education,1,YoungAdult,31,5738.5,355787,YoungLowIncome
33930,75,Medium,SME,Recruitment consultant,Nyeri,Low,20526,Travel,Branch,13622,Travel,2,Elderly,150,4540.666666666667,1021650,MatureLowIncome
33931,73,Medium,Affluent,"Surveyor, land/geomatics",Naivasha,High,54468,Groceries,Branch,9978,Medical,2,Elderly,146,3326.0,728394,MatureLowIncome
33932,32,High,SME,Oceanographer,Kisumu,Low,155448,Travel,Branch,11094,Travel,3,YoungAdult,96,2773.5,355008,YoungHighIncome
33933,61,Low,Mass,Counselling psychologist,Thika,Low,103366,School Fees,App,14026,Education,1,Senior,61,7013.0,855586,MatureLowIncome
33934,29,Low,Mass,Accounting technician,Kisumu,Medium,220319,Electronics,Branch,10802,Gadget,1,YoungAdult,29,5401.0,313258,YoungLowIncome
33935,25,Medium,Mass,Multimedia programmer,Thika,High,190523,Groceries,USSD,7580,Motor,2,YoungAdult,50,2526.6666666666665,189500,MatureLowIncome
33936,33,Low,Affluent,Commercial horticulturist,Nakuru,Medium,208633,Electronics,Internet Banking,3790,Gadget,1,YoungAdult,33,1895.0,125070,YoungLowIncome
33937,58,High,Affluent,Careers information officer,Meru,High,228593,Travel,USSD,966,Motor,3,Senior,174,241.5,56028,MatureHighIncome
33938,51,Medium,Affluent,Immigration officer,Kisumu,High,253574,School Fees,Internet Banking,3307,Education,2,Senior,102,1102.3333333333333,168657,MatureLowIncome
33939,63,Medium,Affluent,Educational psychologist,Eldoret,High,240220,Travel,USSD,11768,Travel,2,Senior,126,3922.6666666666665,741384,MatureLowIncome
33940,41,High,Affluent,Chief Strategy Officer,Thika,High,12264,Groceries,USSD,8663,Life,3,MiddleAge,123,2165.75,355183,MatureHighIncome
33941,73,Low,Affluent,Film/video editor,Nyeri,Medium,183481,Travel,Internet Banking,7100,Travel,1,Elderly,73,3550.0,518300,MatureLowIncome
33942,46,Low,SME,Brewing technologist,Nairobi,Medium,62780,Electronics,USSD,14071,Gadget,1,MiddleAge,46,7035.5,647266,MatureLowIncome
33943,33,High,Mass,"Buyer, retail",Naivasha,Low,68037,Groceries,Internet Banking,2482,Life,3,YoungAdult,99,620.5,81906,YoungHighIncome
33944,22,High,Affluent,Health physicist,Meru,High,172722,Travel,App,562,Travel,3,Youth,66,140.5,12364,YoungHighIncome
33945,22,High,SME,"Scientist, research (physical sciences)",Thika,Low,232685,School Fees,USSD,10736,Education,3,Youth,66,2684.0,236192,YoungHighIncome
33946,69,High,SME,Housing manager/officer,Nyeri,Low,265419,School Fees,App,14744,Education,3,Elderly,207,3686.0,1017336,MatureHighIncome
33947,47,Low,Affluent,"Designer, fashion/clothing",Nakuru,Medium,241946,Bills,USSD,6461,Medical,1,MiddleAge,47,3230.5,303667,MatureLowIncome
33948,70,Low,Mass,"Horticulturist, amenity",Naivasha,Low,73454,Travel,App,6096,Motor,1,Elderly,70,3048.0,426720,MatureLowIncome
33949,67,High,Affluent,Printmaker,Nakuru,Low,86055,School Fees,Internet Banking,10913,Education,3,Elderly,201,2728.25,731171,MatureHighIncome
33950,67,High,Mass,"Runner, broadcasting/film/video",Meru,Low,195627,Travel,App,7469,Travel,3,Elderly,201,1867.25,500423,MatureHighIncome
33951,22,Medium,Mass,"Engineer, energy",Machakos,Low,170560,Travel,Branch,12304,Education,2,Youth,44,4101.333333333333,270688,MatureLowIncome
33952,60,Medium,Affluent,"Teacher, primary school",Nairobi,Low,267415,School Fees,Branch,11241,Education,2,Senior,120,3747.0,674460,MatureLowIncome
33953,30,Low,Mass,Commercial/residential surveyor,Kisumu,Low,252877,Groceries,Branch,13799,Motor,1,YoungAdult,30,6899.5,413970,YoungLowIncome
33954,52,Medium,Mass,Senior tax professional/tax inspector,Nairobi,High,235965,Groceries,Branch,11910,Travel,2,Senior,104,3970.0,619320,MatureLowIncome
33955,66,Medium,Mass,Town planner,Nairobi,High,200450,Bills,Internet Banking,12064,Gadget,2,Elderly,132,4021.3333333333335,796224,MatureLowIncome
33956,42,Medium,Affluent,Psychiatric nurse,Naivasha,High,143356,Travel,Internet Banking,8586,Education,2,MiddleAge,84,2862.0,360612,MatureLowIncome
33957,67,Low,Mass,"Designer, television/film set",Naivasha,Low,139013,Travel,App,5744,Travel,1,Elderly,67,2872.0,384848,MatureLowIncome
33958,31,Medium,Mass,Paediatric nurse,Meru,Medium,150702,Travel,Branch,13402,Travel,2,YoungAdult,62,4467.333333333333,415462,MatureLowIncome
33959,61,High,SME,Dramatherapist,Nairobi,Low,273534,School Fees,Internet Banking,10414,Education,3,Senior,183,2603.5,635254,MatureHighIncome
33960,63,Low,Affluent,Operations geologist,Mombasa,Low,91056,School Fees,App,2166,Education,1,Senior,63,1083.0,136458,MatureLowIncome
33961,43,Medium,Mass,Acupuncturist,Meru,High,69293,Travel,Branch,7190,Travel,2,MiddleAge,86,2396.6666666666665,309170,MatureLowIncome
33962,35,Low,Affluent,Radio producer,Meru,Medium,227952,Bills,Branch,11800,Travel,1,MiddleAge,35,5900.0,413000,MatureLowIncome
33963,79,Medium,Affluent,Medical laboratory scientific officer,Nyeri,Medium,17673,Bills,Branch,2113,Medical,2,Elderly,158,704.3333333333334,166927,MatureLowIncome
33964,37,Low,SME,Volunteer coordinator,Mombasa,Medium,175781,Travel,App,10980,Travel,1,MiddleAge,37,5490.0,406260,MatureLowIncome
33965,51,High,SME,"Doctor, hospital",Nakuru,Medium,288804,Electronics,Internet Banking,5790,Gadget,3,Senior,153,1447.5,295290,MatureHighIncome
33966,24,Medium,Mass,Translator,Naivasha,Low,116709,Groceries,USSD,14671,Medical,2,Youth,48,4890.333333333333,352104,MatureLowIncome
33967,64,Medium,Mass,Oncologist,Nairobi,Low,222851,Electronics,Internet Banking,13529,Medical,2,Senior,128,4509.666666666667,865856,MatureLowIncome
33968,77,Low,Mass,Armed forces technical officer,Mombasa,High,87727,Travel,App,4422,Travel,1,Elderly,77,2211.0,340494,MatureLowIncome
33969,27,High,Affluent,Leisure centre manager,Eldoret,Low,124810,Bills,App,10026,Life,3,YoungAdult,81,2506.5,270702,YoungHighIncome
33970,32,Medium,SME,Land,Nyeri,Medium,191367,Travel,Internet Banking,9298,Travel,2,YoungAdult,64,3099.3333333333335,297536,MatureLowIncome
33971,34,High,SME,Lobbyist,Mombasa,Medium,277112,Groceries,Internet Banking,11768,Life,3,YoungAdult,102,2942.0,400112,YoungHighIncome
33972,28,Medium,Mass,Best boy,Thika,Low,29402,Travel,USSD,6919,Motor,2,YoungAdult,56,2306.3333333333335,193732,MatureLowIncome
33973,51,High,SME,Hydrographic surveyor,Nairobi,Low,16970,Electronics,Branch,12318,Gadget,3,Senior,153,3079.5,628218,MatureHighIncome
33974,44,Medium,Affluent,"Production assistant, television",Thika,Medium,71784,Electronics,App,6258,Gadget,2,MiddleAge,88,2086.0,275352,MatureLowIncome
33975,38,Low,Mass,Control and instrumentation engineer,Eldoret,Low,112369,Groceries,App,14462,Motor,1,MiddleAge,38,7231.0,549556,MatureLowIncome
33976,48,Low,SME,Structural engineer,Meru,High,70297,Electronics,Branch,4693,Gadget,1,MiddleAge,48,2346.5,225264,MatureLowIncome
33977,67,High,Mass,Pension scheme manager,Machakos,Medium,193775,Travel,Internet Banking,8277,Travel,3,Elderly,201,2069.25,554559,MatureHighIncome
33978,74,Medium,Affluent,Accommodation manager,Machakos,Medium,1158,Bills,App,12980,Medical,2,Elderly,148,4326.666666666667,960520,MatureLowIncome
33979,21,Medium,Affluent,Sports development officer,Nyeri,Medium,68774,Bills,Branch,11548,Medical,2,Youth,42,3849.3333333333335,242508,MatureLowIncome
33980,58,High,Mass,Claims inspector/assessor,Meru,Medium,20012,School Fees,App,2328,Education,3,Senior,174,582.0,135024,MatureHighIncome
33981,76,Medium,Mass,"Scientist, research (physical sciences)",Eldoret,Low,240555,Travel,Internet Banking,2206,Travel,2,Elderly,152,735.3333333333334,167656,MatureLowIncome
33982,77,Low,SME,"Engineer, automotive",Nyeri,Medium,167710,School Fees,USSD,7422,Education,1,Elderly,77,3711.0,571494,MatureLowIncome
33983,66,Medium,Affluent,"Education officer, environmental",Nyeri,Low,65396,Bills,Branch,5770,Education,2,Elderly,132,1923.3333333333333,380820,MatureLowIncome
33984,34,Low,Affluent,Fish farm manager,Naivasha,Low,230043,Travel,App,7201,Travel,1,YoungAdult,34,3600.5,244834,YoungLowIncome
33985,66,High,Mass,"Teacher, music",Kisumu,Medium,61631,Bills,Branch,12763,Medical,3,Elderly,198,3190.75,842358,MatureHighIncome
33986,79,Medium,SME,"Therapist, music",Thika,High,254256,Bills,USSD,8470,Education,2,Elderly,158,2823.3333333333335,669130,MatureLowIncome
33987,65,High,Mass,Dispensing optician,Machakos,Low,202953,Bills,USSD,10818,Medical,3,Elderly,195,2704.5,703170,MatureHighIncome
33988,37,Low,Mass,Printmaker,Nakuru,Low,88334,School Fees,Internet Banking,10190,Education,1,MiddleAge,37,5095.0,377030,MatureLowIncome
33989,42,High,Mass,Health and safety inspector,Nyeri,Low,71001,Bills,App,4928,Life,3,MiddleAge,126,1232.0,206976,MatureHighIncome
33990,57,High,Affluent,Medical physicist,Nairobi,Medium,92537,Electronics,USSD,7309,Gadget,3,Senior,171,1827.25,416613,MatureHighIncome
33991,40,Medium,Mass,Quarry manager,Kisumu,High,111013,Groceries,Internet Banking,5803,Motor,2,MiddleAge,80,1934.3333333333333,232120,MatureLowIncome
33992,32,High,Mass,Advertising account executive,Naivasha,Low,77018,Electronics,Branch,2005,Gadget,3,YoungAdult,96,501.25,64160,YoungHighIncome
33993,50,High,SME,Event organiser,Nyeri,Low,27841,School Fees,USSD,13316,Education,3,Senior,150,3329.0,665800,MatureHighIncome
33994,36,Medium,Mass,Quality manager,Thika,Low,94007,Electronics,Internet Banking,868,Gadget,2,MiddleAge,72,289.3333333333333,31248,MatureLowIncome
33995,74,High,SME,Public relations officer,Nairobi,High,263773,Bills,USSD,6124,Medical,3,Elderly,222,1531.0,453176,MatureHighIncome
33996,32,Low,Mass,"Therapist, occupational",Thika,Low,76325,Bills,Branch,10108,Travel,1,YoungAdult,32,5054.0,323456,YoungLowIncome
33997,58,Medium,Affluent,Event organiser,Thika,High,60742,Electronics,Branch,1356,Gadget,2,Senior,116,452.0,78648,MatureLowIncome
33998,22,Low,Mass,"Administrator, local government",Mombasa,Low,147116,Bills,App,13301,Medical,1,Youth,22,6650.5,292622,YoungLowIncome
33999,33,Medium,Affluent,"Engineer, land",Thika,High,72852,Bills,App,5063,Motor,2,YoungAdult,66,1687.6666666666667,167079,MatureLowIncome
34000,77,High,Mass,Chief Financial Officer,Meru,High,57869,Electronics,Branch,8080,Gadget,3,Elderly,231,2020.0,622160,MatureHighIncome
34001,62,Low,Affluent,Copy,Machakos,Low,211363,School Fees,App,9718,Education,1,Senior,62,4859.0,602516,MatureLowIncome
34002,65,Low,Affluent,"Designer, furniture",Kisumu,High,236655,School Fees,Branch,622,Education,1,Elderly,65,311.0,40430,MatureLowIncome
34003,49,Low,Mass,"Engineer, production",Kisumu,Medium,110406,School Fees,App,1609,Education,1,MiddleAge,49,804.5,78841,MatureLowIncome
34004,39,High,SME,Art therapist,Eldoret,High,146524,Groceries,App,9674,Life,3,MiddleAge,117,2418.5,377286,MatureHighIncome
34005,60,Low,Affluent,"Presenter, broadcasting",Naivasha,High,201045,School Fees,Branch,9193,Education,1,Senior,60,4596.5,551580,MatureLowIncome
34006,49,Low,Affluent,"Physicist, medical",Nairobi,High,229820,Bills,USSD,958,Motor,1,MiddleAge,49,479.0,46942,MatureLowIncome
34007,30,High,Mass,"Designer, multimedia",Kisumu,High,224070,School Fees,Branch,2631,Education,3,YoungAdult,90,657.75,78930,YoungHighIncome
34008,55,High,SME,Actuary,Thika,High,229422,Groceries,Internet Banking,11473,Life,3,Senior,165,2868.25,631015,MatureHighIncome
34009,43,High,Affluent,Learning disability nurse,Mombasa,High,157010,Bills,USSD,3505,Life,3,MiddleAge,129,876.25,150715,MatureHighIncome
34010,69,Low,Mass,"Buyer, retail",Mombasa,High,108794,Electronics,USSD,1169,Gadget,1,Elderly,69,584.5,80661,MatureLowIncome
34011,34,Low,Affluent,Community arts worker,Eldoret,Medium,186811,Groceries,App,5996,Medical,1,YoungAdult,34,2998.0,203864,YoungLowIncome
34012,22,Low,Mass,"Engineer, manufacturing systems",Eldoret,Medium,153426,School Fees,App,7794,Education,1,Youth,22,3897.0,171468,YoungLowIncome
34013,78,Medium,Mass,Chiropractor,Kisumu,High,157984,Groceries,Branch,12259,Travel,2,Elderly,156,4086.3333333333335,956202,MatureLowIncome
34014,66,Low,SME,"Engineer, energy",Nyeri,Medium,262820,Bills,USSD,929,Medical,1,Elderly,66,464.5,61314,MatureLowIncome
34015,50,Low,Mass,Public relations officer,Nakuru,Medium,79130,Bills,Branch,819,Gadget,1,Senior,50,409.5,40950,MatureLowIncome
34016,44,Medium,SME,Clinical research associate,Eldoret,High,130157,School Fees,USSD,768,Education,2,MiddleAge,88,256.0,33792,MatureLowIncome
34017,22,Medium,Mass,Data processing manager,Nyeri,High,45474,Bills,Branch,13839,Motor,2,Youth,44,4613.0,304458,MatureLowIncome
34018,54,Low,Mass,Newspaper journalist,Thika,High,213661,School Fees,Branch,13785,Travel,1,Senior,54,6892.5,744390,MatureLowIncome
34019,24,Medium,Affluent,Interpreter,Eldoret,High,26714,School Fees,Branch,2188,Education,2,Youth,48,729.3333333333334,52512,MatureLowIncome
34020,65,Low,SME,"Conservator, furniture",Meru,Low,84931,Electronics,USSD,14444,Gadget,1,Elderly,65,7222.0,938860,MatureLowIncome
34021,35,High,Affluent,"Research officer, trade union",Thika,Low,283642,Electronics,Internet Banking,14954,Gadget,3,MiddleAge,105,3738.5,523390,MatureHighIncome
34022,48,High,SME,Psychiatrist,Nyeri,Medium,82974,Electronics,USSD,1401,Life,3,MiddleAge,144,350.25,67248,MatureHighIncome
34023,23,High,SME,Chartered management accountant,Mombasa,Low,88001,Bills,App,4914,Life,3,Youth,69,1228.5,113022,YoungHighIncome
34024,19,High,Affluent,Educational psychologist,Eldoret,Medium,133425,Electronics,Internet Banking,3533,Gadget,3,Youth,57,883.25,67127,YoungHighIncome
34025,30,Medium,SME,Higher education lecturer,Nyeri,High,153242,Electronics,App,8791,Gadget,2,YoungAdult,60,2930.3333333333335,263730,MatureLowIncome
34026,59,Low,SME,Chartered public finance accountant,Meru,High,198399,Groceries,Internet Banking,12476,Medical,1,Senior,59,6238.0,736084,MatureLowIncome
34027,70,Medium,Affluent,Metallurgist,Nairobi,Medium,122033,Groceries,Internet Banking,5879,Medical,2,Elderly,140,1959.6666666666667,411530,MatureLowIncome
34028,69,High,SME,"Pilot, airline",Nyeri,Low,133048,Bills,Internet Banking,1655,Medical,3,Elderly,207,413.75,114195,MatureHighIncome
34029,28,High,Affluent,Private music teacher,Nairobi,High,257555,Electronics,Branch,10213,Gadget,3,YoungAdult,84,2553.25,285964,YoungHighIncome
34030,43,Low,Mass,Public house manager,Nakuru,High,291536,Groceries,Internet Banking,1937,Motor,1,MiddleAge,43,968.5,83291,MatureLowIncome
34031,38,Medium,Affluent,Chartered loss adjuster,Naivasha,High,31734,Travel,Branch,2866,Travel,2,MiddleAge,76,955.3333333333334,108908,MatureLowIncome
34032,19,High,SME,"Teacher, early years/pre",Meru,High,295889,Travel,App,5085,Travel,3,Youth,57,1271.25,96615,YoungHighIncome
34033,57,Medium,Mass,Statistician,Mombasa,Low,220117,Travel,App,7953,Travel,2,Senior,114,2651.0,453321,MatureLowIncome
34034,73,Low,Mass,"Nurse, learning disability",Meru,High,268776,Electronics,USSD,6288,Gadget,1,Elderly,73,3144.0,459024,MatureLowIncome
34035,71,Low,Mass,Chief Financial Officer,Nakuru,Medium,268927,Bills,App,7900,Medical,1,Elderly,71,3950.0,560900,MatureLowIncome
34036,68,Medium,Affluent,"Teacher, special educational needs",Nairobi,High,5973,Bills,Internet Banking,2452,Medical,2,Elderly,136,817.3333333333334,166736,MatureLowIncome
34037,37,Low,Affluent,Medical physicist,Naivasha,High,132122,Travel,App,4699,Travel,1,MiddleAge,37,2349.5,173863,MatureLowIncome
34038,34,Medium,Mass,"Scientist, clinical (histocompatibility and immunogenetics)",Eldoret,High,8957,Groceries,App,2566,Motor,2,YoungAdult,68,855.3333333333334,87244,MatureLowIncome
34039,33,Medium,SME,Operational investment banker,Nairobi,Low,32971,School Fees,USSD,11549,Education,2,YoungAdult,66,3849.6666666666665,381117,MatureLowIncome
34040,74,Medium,SME,Firefighter,Nairobi,High,117433,Groceries,Internet Banking,2251,Motor,2,Elderly,148,750.3333333333334,166574,MatureLowIncome
34041,59,High,Mass,Hospital doctor,Nyeri,High,11332,Groceries,USSD,11512,Travel,3,Senior,177,2878.0,679208,MatureHighIncome
34042,22,High,SME,Fast food restaurant manager,Mombasa,High,50794,Travel,Branch,7196,Travel,3,Youth,66,1799.0,158312,YoungHighIncome
34043,31,Medium,SME,"Editor, magazine features",Naivasha,Medium,202192,Groceries,Branch,9744,Life,2,YoungAdult,62,3248.0,302064,MatureLowIncome
34044,41,Low,Affluent,Holiday representative,Naivasha,High,279992,Travel,Branch,2692,Travel,1,MiddleAge,41,1346.0,110372,MatureLowIncome
34045,68,Low,SME,Heritage manager,Kisumu,High,40791,Electronics,App,7188,Gadget,1,Elderly,68,3594.0,488784,MatureLowIncome
34046,21,High,Affluent,IT trainer,Mombasa,Low,143796,Electronics,Branch,2389,Gadget,3,Youth,63,597.25,50169,YoungHighIncome
34047,69,Medium,Mass,Fish farm manager,Nyeri,High,98774,Bills,Branch,10425,Medical,2,Elderly,138,3475.0,719325,MatureLowIncome
34048,65,High,SME,Technical sales engineer,Machakos,Low,131333,Groceries,Branch,14823,Medical,3,Elderly,195,3705.75,963495,MatureHighIncome
34049,41,Medium,SME,Insurance account manager,Naivasha,Medium,186511,Travel,USSD,11585,Travel,2,MiddleAge,82,3861.6666666666665,474985,MatureLowIncome
34050,64,Low,Affluent,Learning mentor,Meru,High,150416,Travel,Internet Banking,13366,Travel,1,Senior,64,6683.0,855424,MatureLowIncome
34051,77,Low,Affluent,"Scientist, clinical (histocompatibility and immunogenetics)",Meru,Low,3658,Groceries,USSD,6709,Medical,1,Elderly,77,3354.5,516593,MatureLowIncome
